UnitName,PointName,Latitude,Longitude,SegmentL,SDate,Visit,SpeciesCode,SAgeID,PassCount1,PassCount2,PassCount3,Depth1,Depth2,Depth3,WaterPresent,SiltClay,Sand,Gravel,Pebble,Cobble,Boulder,Bedrock,Artificial,Detritus,LengthPool,LengthRun,LengthRiffle,Width1,Width2,Width3,FishPresent,CrayfishPresent,pH,Conductivity,WaterTemp,StartAirTemp,StartWaterTemp
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/22/06,1,DFUS,larva,1,2,3,3,3,3.5,Y,NULL,NULL,1,4,52,NULL,NULL,NULL,43,1,3,11,72,100,150,N,Y,5.6,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/22/06,1,EBIS,adult,1,0,0,3,3,3.5,Y,NULL,NULL,1,4,52,NULL,NULL,NULL,43,1,3,11,72,100,150,N,Y,5.6,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/22/06,1,PRUB,adult,1,0,0,3,3,3.5,Y,NULL,NULL,1,4,52,NULL,NULL,NULL,43,1,3,11,72,100,150,N,Y,5.6,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/22/06,1,NVIR,adult,1,0,0,3,3,3.5,Y,NULL,NULL,1,4,52,NULL,NULL,NULL,43,1,3,11,72,100,150,N,Y,5.6,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/18/06,2,PRUB,larva,1,0,3,3.5,2,5.5,Y,NULL,7,17,NULL,72,NULL,NULL,NULL,4,0,2,13,63,85,115,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/18/06,2,DFUS,adult,2,0,0,3.5,2,5.5,Y,NULL,7,17,NULL,72,NULL,NULL,NULL,4,0,2,13,63,85,115,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/18/06,2,DFUS,larva,0,0,1,3.5,2,5.5,Y,NULL,7,17,NULL,72,NULL,NULL,NULL,4,0,2,13,63,85,115,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/18/06,2,EBIS,adult,2,0,0,3.5,2,5.5,Y,NULL,7,17,NULL,72,NULL,NULL,NULL,4,0,2,13,63,85,115,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/18/06,2,EBIS,larva,11,1,8,3.5,2,5.5,Y,NULL,7,17,NULL,72,NULL,NULL,NULL,4,0,2,13,63,85,115,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/23/09,NULL,DFUS,adult,1,0,NULL,5,3,5,Y,NULL,13,5,NULL,24,23,NULL,NULL,35,0,0,15,80,105,35,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/23/09,NULL,EBIS,adult,1,0,NULL,5,3,5,Y,NULL,13,5,NULL,24,23,NULL,NULL,35,0,0,15,80,105,35,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/23/09,NULL,EBIS,larva,2,1,NULL,5,3,5,Y,NULL,13,5,NULL,24,23,NULL,NULL,35,0,0,15,80,105,35,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/23/09,NULL,PRUB,larva,0,1,NULL,5,3,5,Y,NULL,13,5,NULL,24,23,NULL,NULL,35,0,0,15,80,105,35,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/21/09,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Y,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,80,5,0,0,0,0,0,N,N,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/19/12,1,NULL,NULL,NULL,NULL,NULL,1,0,3.5,Y,10,NULL,10,NULL,60,NULL,NULL,NULL,20,4,8,0,30,0,45,N,Y,7.5,48,NULL,20,15.4
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/25/13,1,EBIS,larva,3,1,1,2,4,5,Y,3,7,14,4,23,NULL,NULL,NULL,49,0,1,12,92,125,71,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/25/13,1,EGUT,juvenile,0,1,0,2,4,5,Y,3,7,14,4,23,NULL,NULL,NULL,49,0,1,12,92,125,71,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/25/13,1,DFUS,larva,0,1,0,2,4,5,Y,3,7,14,4,23,NULL,NULL,NULL,49,0,1,12,92,125,71,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/25/13,1,DFUS,adult,1,0,0,2,4,5,Y,3,7,14,4,23,NULL,NULL,NULL,49,0,1,12,92,125,71,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,6/25/13,1,PRUB,larva,0,2,1,2,4,5,Y,3,7,14,4,23,NULL,NULL,NULL,49,0,1,12,92,125,71,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,EBIS,adult,4,4,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,EBIS,larva,2,1,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,DFUS,juvenile,0,2,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,DFUS,adult,2,2,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,PRUB,larva,2,1,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/30/14,1,PRUB,juvenile,1,0,0,4.2,2,1.5,Y,28,NULL,5,10,57,NULL,NULL,NULL,NULL,2,6,3,135,70,120,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/27/16,1,PRUB,larva,0,1,3,13.2,0,5.4,Y,21,5,9,NULL,6,11,34,NULL,14,2,8,0,12,0,43,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/27/16,1,EBIS,juvenile,0,1,0,13.2,0,5.4,Y,21,5,9,NULL,6,11,34,NULL,14,2,8,0,12,0,43,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/27/16,1,EBIS,adult,0,2,0,13.2,0,5.4,Y,21,5,9,NULL,6,11,34,NULL,14,2,8,0,12,0,43,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-1R,38.5864833,-77.4107,15m,7/27/16,1,DFUS,adult,0,1,0,13.2,0,5.4,Y,21,5,9,NULL,6,11,34,NULL,14,2,8,0,12,0,43,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/22/06,1,EBIS,larva,12,5,11,1.8,3.8,1.7,NULL,1,13,3,NULL,55,NULL,NULL,NULL,25,0,1,14,78,122,49,N,Y,5.66,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/22/06,1,EBIS,juvenile,1,2,1,1.8,3.8,1.7,NULL,1,13,3,NULL,55,NULL,NULL,NULL,25,0,1,14,78,122,49,N,Y,5.66,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/22/06,1,EBIS,adult,1,0,0,1.8,3.8,1.7,NULL,1,13,3,NULL,55,NULL,NULL,NULL,25,0,1,14,78,122,49,N,Y,5.66,13,NULL,25.5,13.5
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/18/06,2,EBIS,juvenile,1,0,0,2.1,3.9,1.8,Y,33,NULL,5,NULL,61,NULL,NULL,NULL,1,0,1,14,135,175,62,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/18/06,2,EBIS,larva,14,8,13,2.1,3.9,1.8,Y,33,NULL,5,NULL,61,NULL,NULL,NULL,1,0,1,14,135,175,62,N,Y,7.12,13,NULL,28.4,13.5
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/23/09,NULL,EBIS,larva,8,0,NULL,3,6,2,Y,NULL,15,31,1,37,5,NULL,NULL,11,2,0,13,90,145,100,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/21/09,NULL,PRUB,larva,0,1,NULL,4,0,0,Y,NULL,19,NULL,NULL,8,NULL,NULL,NULL,40,1,0,11,51,0,0,N,N,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/19/12,1,NULL,NULL,NULL,NULL,NULL,2.5,1,3.5,Y,9,53,3,NULL,27,NULL,NULL,NULL,8,0,14,0,65,195,184,N,Y,7.5,48,NULL,20,15.4
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/25/13,1,EBIS,larva,24,4,7,5,4,8,Y,5,8,14,5,23,NULL,NULL,NULL,45,0,0,15,71,200,125,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/25/13,1,EBIS,adult,1,1,0,5,4,8,Y,5,8,14,5,23,NULL,NULL,NULL,45,0,0,15,71,200,125,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,6/25/13,1,EGUT,larva,0,1,0,5,4,8,Y,5,8,14,5,23,NULL,NULL,NULL,45,0,0,15,71,200,125,N,Y,5.8,17,NULL,23,14.1
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/30/14,1,EBIS,larva,11,6,8,1.4,1.5,2,Y,9,22,NULL,24,31,NULL,NULL,NULL,14,2,2,10,70,65,230,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/30/14,1,EBIS,juvenile,0,1,0,1.4,1.5,2,Y,9,22,NULL,24,31,NULL,NULL,NULL,14,2,2,10,70,65,230,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/30/14,1,EBIS,adult,0,3,0,1.4,1.5,2,Y,9,22,NULL,24,31,NULL,NULL,NULL,14,2,2,10,70,65,230,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/30/14,1,PRUB,larva,0,1,0,1.4,1.5,2,Y,9,22,NULL,24,31,NULL,NULL,NULL,14,2,2,10,70,65,230,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/30/14,1,PRUB,juvenile,1,0,0,1.4,1.5,2,Y,9,22,NULL,24,31,NULL,NULL,NULL,14,2,2,10,70,65,230,N,Y,8.7,18,NULL,23.7,14.6
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/27/16,1,EBIS,larva,3,6,7,2.6,3.5,6.1,Y,NULL,31,10,11,40,NULL,NULL,NULL,8,1,2,12,97,49,134,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/27/16,1,EGUT,larva,1,2,3,2.6,3.5,6.1,Y,NULL,31,10,11,40,NULL,NULL,NULL,8,1,2,12,97,49,134,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/27/16,1,EGUT,juvenile,1,0,0,2.6,3.5,6.1,Y,NULL,31,10,11,40,NULL,NULL,NULL,8,1,2,12,97,49,134,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-2L,38.5864833,-77.4107,15m,7/27/16,1,DFUS,adult,1,0,2,2.6,3.5,6.1,Y,NULL,31,10,11,40,NULL,NULL,NULL,8,1,2,12,97,49,134,N,Y,7.8,18,NULL,26,16.2
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/22/06,1,DFUS,adult,1,0,NULL,2.5,3.5,3,NULL,NULL,41,NULL,33,25,NULL,NULL,NULL,NULL,0,6,9,96,64,42,N,Y,6.61,13,NULL,27.6,19
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/22/06,1,EBIS,larva,4,5,NULL,2.5,3.5,3,NULL,NULL,41,NULL,33,25,NULL,NULL,NULL,NULL,0,6,9,96,64,42,N,Y,6.61,13,NULL,27.6,19
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/18/06,2,DFUS,adult,1,0,NULL,6.5,5,4.5,Y,NULL,16,71,NULL,4,NULL,NULL,NULL,9,0,7,8,46,53,67,N,Y,7.22,12,NULL,26.3,19.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/18/06,2,EBIS,larva,8,4,NULL,6.5,5,4.5,Y,NULL,16,71,NULL,4,NULL,NULL,NULL,9,0,7,8,46,53,67,N,Y,7.22,12,NULL,26.3,19.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/23/09,NULL,NULL,NULL,NULL,NULL,NULL,6.5,4.5,12,Y,91,8,1,NULL,NULL,NULL,NULL,NULL,NULL,2,6,7,84,89,74,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/21/09,NULL,DFUS,adult,2,1,NULL,4,3,3,Y,NULL,4,59,NULL,NULL,NULL,NULL,NULL,37,0,0,15,146,133,178,N,Y,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/21/09,NULL,EBIS,adult,0,1,NULL,4,3,3,Y,NULL,4,59,NULL,NULL,NULL,NULL,NULL,37,0,0,15,146,133,178,N,Y,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/21/09,NULL,EBIS,larva,2,1,NULL,4,3,3,Y,NULL,4,59,NULL,NULL,NULL,NULL,NULL,37,0,0,15,146,133,178,N,Y,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/19/12,1,EBIS,larva,6,2,1,5.5,5.5,4.8,Y,53,23,2,NULL,8,NULL,NULL,NULL,3,0,4,11,56,67,73,N,Y,7.5,48,NULL,20,15.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/25/13,1,EBIS,larva,14,8,7,5,5,12,Y,37,10,NULL,29,11,NULL,NULL,NULL,13,0,3,12,60,69,73,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/25/13,1,EBIS,adult,2,0,0,5,5,12,Y,37,10,NULL,29,11,NULL,NULL,NULL,13,0,3,12,60,69,73,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/25/13,1,EGUT,adult,0,1,0,5,5,12,Y,37,10,NULL,29,11,NULL,NULL,NULL,13,0,3,12,60,69,73,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/25/13,1,PRUB,larva,0,1,0,5,5,12,Y,37,10,NULL,29,11,NULL,NULL,NULL,13,0,3,12,60,69,73,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,6/25/13,1,DFUS,juvenile,1,0,0,5,5,12,Y,37,10,NULL,29,11,NULL,NULL,NULL,13,0,3,12,60,69,73,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/30/14,1,EBIS,larva,12,5,4,0.9,3.5,0.5,Y,2,14,NULL,39,13,NULL,NULL,NULL,30,2,1,12,70,90,100,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/30/14,1,EBIS,juvenile,2,0,1,0.9,3.5,0.5,Y,2,14,NULL,39,13,NULL,NULL,NULL,30,2,1,12,70,90,100,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/30/14,1,DFUS,juvenile,1,0,0,0.9,3.5,0.5,Y,2,14,NULL,39,13,NULL,NULL,NULL,30,2,1,12,70,90,100,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/30/14,1,EBIS,adult,1,0,0,0.9,3.5,0.5,Y,2,14,NULL,39,13,NULL,NULL,NULL,30,2,1,12,70,90,100,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/27/16,1,EBIS,larva,2,0,1,4,4.5,4.5,N,3,1,16,48,19,NULL,NULL,NULL,13,0,6,9,62,47,113,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/27/16,1,EBIS,adult,0,1,0,4,4.5,4.5,N,3,1,16,48,19,NULL,NULL,NULL,13,0,6,9,62,47,113,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-3L,-99,-99,15m,7/27/16,1,EGUT,larva,1,0,0,4,4.5,4.5,N,3,1,16,48,19,NULL,NULL,NULL,13,0,6,9,62,47,113,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/22/06,1,EBIS,larva,1,3,NULL,1,4,1,Y,11,NULL,NULL,5,NULL,NULL,NULL,NULL,84,0,2,21,15,60,15,N,N,6.61,13,NULL,27.6,19
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/18/06,2,EBIS,adult,1,0,NULL,5,4.5,0.5,Y,NULL,36,28,17,NULL,NULL,NULL,NULL,17,1,11,3,84,111,23,N,Y,6.61,13,NULL,27.6,19
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/18/06,2,EBIS,larva,4,3,NULL,5,4.5,0.5,Y,NULL,36,28,17,NULL,NULL,NULL,NULL,17,1,11,3,84,111,23,N,Y,6.61,13,NULL,27.6,19
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/23/09,NULL,EBIS,larva,0,2,NULL,5,4.5,2,Y,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,39,2,6,7,39,77,74,N,Y,NULL,NULL,NULL,23.8,NULL
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/21/09,NULL,EBIS,larva,2,0,NULL,5,4,3,Y,25,39,32,NULL,NULL,NULL,NULL,NULL,4,0,0,15,78,107,48,N,N,5.66,13,NULL,22,16
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/19/12,1,EBIS,larva,1,0,1,4,8,4,Y,28,27,27,2,NULL,NULL,NULL,NULL,16,2,6,7,71,130,92,N,N,7.5,48,NULL,20,15.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/25/13,1,EBIS,larva,12,2,8,12,4.5,7,Y,25,11,NULL,30,21,NULL,NULL,NULL,13,0,0,15,73,105,118,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/25/13,1,EGUT,larva,1,0,1,12,4.5,7,Y,25,11,NULL,30,21,NULL,NULL,NULL,13,0,0,15,73,105,118,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,6/25/13,1,PRUB,larva,0,1,0,12,4.5,7,Y,25,11,NULL,30,21,NULL,NULL,NULL,13,0,0,15,73,105,118,N,Y,5.7,16,NULL,28.1,17.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/30/14,1,EBIS,juvenile,0,0,1,1.5,2.1,1,Y,8,8,NULL,36,17,NULL,NULL,NULL,31,3,0,12,70,120,60,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/30/14,1,EBIS,larva,1,0,1,1.5,2.1,1,Y,8,8,NULL,36,17,NULL,NULL,NULL,31,3,0,12,70,120,60,N,Y,7.1,19,NULL,21,15.4
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,EBIS,larva,8,4,1,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,EBIS,adult,2,1,1,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,EGUT,larva,3,0,0,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,EGUT,juvenile,1,0,0,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,EGUT,adult,0,1,0,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW127-4R,-99,-99,15m,7/27/16,1,DFUS,adult,1,0,0,8.2,4.3,8.5,Y,22,23,23,8,12,NULL,NULL,NULL,12,0,9,6,80,72,45,N,Y,7.2,21,NULL,30,21.3
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,6/21/06,1,EBIS,larva,1,3,2,0,0.5,3,NULL,3,45,24,1,NULL,NULL,NULL,NULL,15,10,1,2,0,18,17,N,N,6.74,69,NULL,30,20
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,7/10/06,1,EBIS,adult,0,1,0,4,2,3,Y,13,11,27,7,40,NULL,NULL,NULL,3,2,5,8,72,18,17,N,Y,6.66,50,NULL,NULL,21.1
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,6/11/08,1,NULL,NULL,NULL,NULL,NULL,0.5,3,9,Y,25,NULL,11,7,23,NULL,NULL,NULL,35,4,9,2,80,26,62,N,Y,5.72,34,NULL,27.1,22
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,7/15/08,2,EBIS,larva,1,0,NULL,0.5,4,9,Y,33,29,3,NULL,29,NULL,NULL,NULL,5,13,1,1,25,48,65,N,Y,NULL,83,NULL,22.3,20.7
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,6/23/09,NULL,NULL,NULL,NULL,NULL,NULL,2,2.5,2,Y,13,24,NULL,43,NULL,NULL,NULL,NULL,20,1,1,13,79,52,60,N,N,NULL,NULL,NULL,20.2,NULL
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,7/20/09,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Y,NULL,NULL,31,NULL,25,NULL,NULL,NULL,41,NULL,NULL,NULL,0,0,0,N,N,6.52,160,NULL,24.1,20.1
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,7/23/13,1,NULL,NULL,NULL,NULL,NULL,3,5.8,10.9,Y,19,45,9,NULL,9,NULL,NULL,NULL,18,5,10,0,80,110,35,N,N,6.5,91,NULL,25.8,22.7
Prince William Forest National Park,PRW146-1L,38.61665,-77.4200333,15m,7/1/14,1,NULL,NULL,NULL,NULL,NULL,5.5,6.8,13.6,Y,7,17,NULL,NULL,16,NULL,NULL,NULL,60,1,5,1,85,25,73,N,N,6.5,64,NULL,25.6,20.3
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,6/21/06,1,EBIS,larva,0,2,0,9,1,12,NULL,61,33,NULL,NULL,NULL,NULL,NULL,NULL,5,9,4,2,41,18,36,N,N,6.74,69,NULL,30,20
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,7/10/06,2,RCAT,juvenile,NULL,NULL,NULL,19,3.2,20,Y,21,NULL,NULL,NULL,5,NULL,NULL,NULL,73,4,11,0,44,34,113,N,Y,6.06,50,NULL,NULL,21.1
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,6/11/08,1,NULL,NULL,NULL,NULL,NULL,6.5,0.5,19,Y,65,8,8,1,NULL,NULL,NULL,NULL,17,9,3,2,56,45,110,N,Y,5.72,34,NULL,27.1,22
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,7/15/08,2,EBIS,larva,1,0,NULL,15,6,21,Y,41,13,NULL,NULL,NULL,NULL,NULL,NULL,45,8,6,1,100,45,130,N,N,NULL,83,NULL,22.3,20.7
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,6/23/09,NULL,NULL,NULL,NULL,NULL,NULL,4.5,3,14.5,Y,NULL,67,NULL,NULL,NULL,NULL,NULL,NULL,33,3,5,7,76,36,89,N,Y,NULL,NULL,NULL,20.2,NULL
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,7/20/09,NULL,EBIS,larva,1,1,NULL,3,11,1.5,Y,17,NULL,1,NULL,41,NULL,NULL,NULL,9,6,1,2,29,130,28,N,N,6.52,160,NULL,24.1,20.1
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,7/23/13,1,NULL,NULL,NULL,NULL,NULL,6.9,4.9,11.6,Y,16,48,1,NULL,NULL,NULL,NULL,NULL,35,7,5,0,35,60,60,N,N,6.5,91,NULL,25.8,22.7
Prince William Forest National Park,PRW146-2R,38.61665,-77.4200333,15m,7/1/14,1,NULL,NULL,NULL,NULL,NULL,9.4,15,4.2,Y,NULL,65,NULL,3,21,NULL,NULL,NULL,11,9,3,1,82,110,50,Y,Y,6.5,64,NULL,25.6,20.3
Prince William Forest National Park,PRW146-A1,38.6157222,-77.4201666,15m,7/10/06,1,NULL,NULL,NULL,NULL,NULL,27,6,5,Y,8,27,31,NULL,NULL,NULL,NULL,7,27,13,0,2,43,23,82,N,N,5.8,32,NULL,NULL,19.7
Prince William Forest National Park,PRW146-A2,38.6157222,-77.4201666,15m,7/10/06,1,NULL,NULL,NULL,NULL,NULL,7,0,8,Y,56,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2,0,62,0,67,N,N,5.8,32,NULL,NULL,19.7
Prince William Forest National Park,PRW157-1,38.60996,-77.41048,15m,6/15/06,1,NULL,NULL,NULL,NULL,NULL,4.3,2.4,1.1,Y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,5,8,2,75,63,8,N,N,5.26,26,NULL,23.8,16.6
